timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,IdleTime,Connect
1677395354120,483,Demo Saucedemo Home Page,200,OK,User Group 1-19,text,true,,3151,122,53,53,https://www.saucedemo.com//,,483,0,364
1677395354131,472,Demo Saucedemo Home Page,200,OK,User Group 1-20,text,true,,3152,122,53,53,https://www.saucedemo.com//,,472,0,358
1677395354061,632,Demo Saucedemo Home Page,200,OK,User Group 1-13,text,true,,3152,122,60,60,https://www.saucedemo.com//,,632,0,491
1677395354161,533,Demo Saucedemo Home Page,200,OK,User Group 1-23,text,true,,3151,122,60,60,https://www.saucedemo.com//,,532,0,406
1677395354190,589,Demo Saucedemo Home Page,200,OK,User Group 1-26,text,true,,3152,122,66,66,https://www.saucedemo.com//,,589,0,377
1677395354081,698,Demo Saucedemo Home Page,200,OK,User Group 1-15,text,true,,3152,122,66,66,https://www.saucedemo.com//,,698,0,475
1677395354151,629,Demo Saucedemo Home Page,200,OK,User Group 1-22,text,true,,3151,122,64,64,https://www.saucedemo.com//,,629,0,416
1677395354181,600,Demo Saucedemo Home Page,200,OK,User Group 1-25,text,true,,3151,122,65,65,https://www.saucedemo.com//,,600,0,388
1677395354141,643,Demo Saucedemo Home Page,200,OK,User Group 1-21,text,true,,3151,122,63,63,https://www.saucedemo.com//,,643,0,427
1677395354170,694,Demo Saucedemo Home Page,200,OK,User Group 1-24,text,true,,3151,122,70,70,https://www.saucedemo.com//,,694,0,436
1677395354290,576,Demo Saucedemo Home Page,200,OK,User Group 1-36,text,true,,3151,122,69,69,https://www.saucedemo.com//,,576,0,375
1677395354270,628,Demo Saucedemo Home Page,200,OK,User Group 1-34,text,true,,3152,122,71,71,https://www.saucedemo.com//,,628,0,411
1677395354301,600,Demo Saucedemo Home Page,200,OK,User Group 1-37,text,true,,3152,122,71,71,https://www.saucedemo.com//,,600,0,380
1677395354241,772,Demo Saucedemo Home Page,200,OK,User Group 1-31,text,true,,3151,122,81,81,https://www.saucedemo.com//,,772,0,440
1677395354310,712,Demo Saucedemo Home Page,200,OK,User Group 1-38,text,true,,3152,122,81,81,https://www.saucedemo.com//,,712,0,472
1677395354250,835,Demo Saucedemo Home Page,200,OK,User Group 1-32,text,true,,3152,122,86,86,https://www.saucedemo.com//,,835,0,548
1677395354260,895,Demo Saucedemo Home Page,200,OK,User Group 1-33,text,true,,3151,122,92,92,https://www.saucedemo.com//,,891,0,546
1677395354330,834,Demo Saucedemo Home Page,200,OK,User Group 1-40,text,true,,3151,122,92,92,https://www.saucedemo.com//,,834,0,480
1677395354222,948,Demo Saucedemo Home Page,200,OK,User Group 1-29,text,true,,3152,122,92,92,https://www.saucedemo.com//,,948,0,591
1677395354205,968,Demo Saucedemo Home Page,200,OK,User Group 1-27,text,true,,3152,122,91,91,https://www.saucedemo.com//,,966,0,608
1677395354231,944,Demo Saucedemo Home Page,200,OK,User Group 1-30,text,true,,3152,122,90,90,https://www.saucedemo.com//,,943,0,582
1677395354280,898,Demo Saucedemo Home Page,200,OK,User Group 1-35,text,true,,3151,122,89,89,https://www.saucedemo.com//,,897,0,533
1677395354320,962,Demo Saucedemo Home Page,200,OK,User Group 1-39,text,true,,3154,122,99,99,https://www.saucedemo.com//,,961,0,501
1677395354340,1016,Demo Saucedemo Home Page,200,OK,User Group 1-41,text,true,,3151,122,105,105,https://www.saucedemo.com//,,1016,0,524
1677395354211,1159,Demo Saucedemo Home Page,200,OK,User Group 1-28,text,true,,3152,122,105,105,https://www.saucedemo.com//,,1158,0,649
1677395354391,1272,Demo Saucedemo Home Page,200,OK,User Group 1-46,text,true,,3151,122,134,134,https://www.saucedemo.com//,,1272,0,577
1677395354370,1305,Demo Saucedemo Home Page,200,OK,User Group 1-44,text,true,,3151,122,134,134,https://www.saucedemo.com//,,1301,0,598
1677395354430,1328,Demo Saucedemo Home Page,200,OK,User Group 1-50,text,true,,3152,122,141,141,https://www.saucedemo.com//,,1325,0,609
1677395354420,1340,Demo Saucedemo Home Page,200,OK,User Group 1-49,text,true,,3151,122,141,141,https://www.saucedemo.com//,,1340,0,624
1677395354471,1317,Demo Saucedemo Home Page,200,OK,User Group 1-54,text,true,,3151,122,142,142,https://www.saucedemo.com//,,1317,0,580
1677395354451,1357,Demo Saucedemo Home Page,200,OK,User Group 1-52,text,true,,3151,122,143,143,https://www.saucedemo.com//,,1357,0,717
1677395354401,1413,Demo Saucedemo Home Page,200,OK,User Group 1-47,text,true,,3151,122,143,143,https://www.saucedemo.com//,,1409,0,761
1677395354381,1435,Demo Saucedemo Home Page,200,OK,User Group 1-45,text,true,,3151,122,142,142,https://www.saucedemo.com//,,1434,0,789
1677395354440,1419,Demo Saucedemo Home Page,200,OK,User Group 1-51,text,true,,3151,122,145,145,https://www.saucedemo.com//,,1419,0,738
1677395354411,1688,Demo Saucedemo Home Page,200,OK,User Group 1-48,text,true,,3152,122,168,168,https://www.saucedemo.com//,,1688,0,904
1677395354351,1790,Demo Saucedemo Home Page,200,OK,User Group 1-42,text,true,,3151,122,172,172,https://www.saucedemo.com//,,1790,0,983
1677395354360,1813,Demo Saucedemo Home Page,200,OK,User Group 1-43,text,true,,3152,122,174,174,https://www.saucedemo.com//,,1813,0,996
1677395354100,2077,Demo Saucedemo Home Page,200,OK,User Group 1-17,text,true,,3152,122,173,173,https://www.saucedemo.com//,,2070,0,939
1677395354495,1786,Demo Saucedemo Home Page,200,OK,User Group 1-56,text,true,,3151,122,183,183,https://www.saucedemo.com//,,1780,0,893
1677395354480,1830,Demo Saucedemo Home Page,200,OK,User Group 1-55,text,true,,3151,122,185,185,https://www.saucedemo.com//,,1828,0,974
1677395354500,1844,Demo Saucedemo Home Page,200,OK,User Group 1-57,text,true,,3151,122,187,187,https://www.saucedemo.com//,,1829,0,985
1677395354461,1883,Demo Saucedemo Home Page,200,OK,User Group 1-53,text,true,,3152,122,187,187,https://www.saucedemo.com//,,1864,0,1003
1677395354541,1816,Demo Saucedemo Home Page,200,OK,User Group 1-61,text,true,,3151,122,186,186,https://www.saucedemo.com//,,1814,0,1021
1677395354110,2247,Demo Saucedemo Home Page,200,OK,User Group 1-18,text,true,,3151,122,186,186,https://www.saucedemo.com//,,2243,0,1427
1677395354531,1834,Demo Saucedemo Home Page,200,OK,User Group 1-60,text,true,,3151,122,185,185,https://www.saucedemo.com//,,1813,0,925
1677395354510,1855,Demo Saucedemo Home Page,200,OK,User Group 1-58,text,true,,3151,122,185,185,https://www.saucedemo.com//,,1787,0,889
1677395354520,1845,Demo Saucedemo Home Page,200,OK,User Group 1-59,text,true,,3151,122,185,185,https://www.saucedemo.com//,,1786,0,879
1677395354553,2330,Demo Saucedemo Home Page,200,OK,User Group 1-62,text,true,,3151,122,234,234,https://www.saucedemo.com//,,1794,0,1008
1677395354586,2483,Demo Saucedemo Home Page,200,OK,User Group 1-63,text,true,,3151,122,251,251,https://www.saucedemo.com//,,2473,0,1249
1677395354579,2839,Demo Saucedemo Home Page,200,OK,User Group 1-64,text,true,,3152,122,285,285,https://www.saucedemo.com//,,2789,0,1421
1677395354580,2958,Demo Saucedemo Home Page,200,OK,User Group 1-65,text,true,,3152,122,296,296,https://www.saucedemo.com//,,2958,0,1592
1677395354649,3057,Demo Saucedemo Home Page,200,OK,User Group 1-72,text,true,,3152,122,312,312,https://www.saucedemo.com//,,3052,0,1624
1677395354630,3083,Demo Saucedemo Home Page,200,OK,User Group 1-70,text,true,,3151,122,312,312,https://www.saucedemo.com//,,3083,0,1641
1677395354680,3145,Demo Saucedemo Home Page,200,OK,User Group 1-75,text,true,,3151,122,322,322,https://www.saucedemo.com//,,3145,0,1637
1677395354609,3216,Demo Saucedemo Home Page,200,OK,User Group 1-68,text,true,,3151,122,322,322,https://www.saucedemo.com//,,3216,0,1697
